timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, laserFront
817511, 157619.671875, 119025.8671875, 157748.765625, 155488.078125, 144092.171875, 154424.578125, 318.0
817521, 157613.90625, 119029.5625, 157746.84375, 155490.0, 144087.953125, 154426.46875, 318.0
817531, 157617.75, 119025.1328125, 157744.90625, 155490.0, 144087.953125, 154426.46875, 318.0
817542, 157621.59375, 119020.6953125, 157746.84375, 155493.078125, 144079.515625, 154423.390625, 318.0
817551, 157621.59375, 119020.6953125, 157746.84375, 155491.15625, 144087.953125, 154427.0625, 318.0
817561, 157617.75, 119021.4296875, 157750.703125, 155491.15625, 144087.953125, 154427.0625, 322.0
817571, 157619.671875, 119028.09375, 157744.90625, 155492.5, 144083.046875, 154425.1875, 322.0
817581, 157617.75, 119028.09375, 157746.84375, 155490.578125, 144083.046875, 154435.8125, 322.0
817592, 157617.75, 119025.1328125, 157748.765625, 155490.578125, 144083.046875, 154435.8125, 322.0
817602, 157617.75, 119033.265625, 157750.703125, 155490.578125, 144083.046875, 154435.8125, 322.0
817611, 157617.75, 119033.265625, 157750.703125, 155490.578125, 144083.046875, 154435.8125, 322.0
817621, 157619.671875, 119025.1328125, 157746.84375, 155485.578125, 144087.953125, 154423.984375, 322.0
817631, 157619.671875, 119024.3984375, 157746.84375, 155486.15625, 144080.59375, 154423.984375, 322.0
817641, 157623.53125, 119023.6640625, 157746.84375, 155488.078125, 144091.484375, 154427.671875, 322.0
817651, 157619.671875, 119027.3515625, 157744.90625, 155488.078125, 144091.484375, 154427.671875, 322.0
817671, 157617.75, 119025.8671875, 157744.90625, 155488.078125, 144091.484375, 154427.671875, 315.0
817681, 157617.75, 119019.2109375, 157750.703125, 155494.40625, 144083.734375, 154421.5, 315.0
817692, 157621.59375, 119031.046875, 157746.84375, 155493.078125, 144083.046875, 154434.515625, 315.0
817701, 157619.671875, 119022.9140625, 157748.765625, 155493.078125, 144087.265625, 154431.4375, 315.0
817711, 157619.671875, 119024.3984375, 157748.765625, 155493.078125, 144087.265625, 154431.4375, 315.0
817721, 157619.671875, 119030.296875, 157750.703125, 155486.15625, 144085.5, 154421.5, 315.0
817731, 157617.75, 119025.140625, 157742.984375, 155485.578125, 144087.953125, 154428.953125, 315.0
817741, 157617.75, 119018.4765625, 157746.84375, 155494.984375, 144084.8125, 154423.984375, 315.0
817751, 157619.671875, 119027.3515625, 157744.90625, 155493.078125, 144087.265625, 154427.0625, 315.0
817761, 157615.828125, 119019.9609375, 157748.765625, 155483.671875, 144075.703125, 154428.359375, 32766.0
817771, 157617.75, 119027.3515625, 157746.84375, 155488.078125, 144080.59375, 154430.84375, 32766.0
817781, 157617.75, 119025.875, 157742.984375, 155490.0, 144083.046875, 154427.0625, 32766.0
817791, 157621.59375, 119019.2109375, 157748.765625, 155497.484375, 144078.15625, 154435.8125, 32766.0
817801, 157621.59375, 119028.09375, 157748.765625, 155490.0, 144084.8125, 154428.953125, 32766.0
817811, 157619.671875, 119022.1796875, 157750.703125, 155490.0, 144084.8125, 154428.953125, 32766.0
817821, 157617.75, 119025.8671875, 157746.84375, 155490.578125, 144083.046875, 154431.4375, 32766.0
817831, 157617.75, 119020.6953125, 157746.84375, 155495.5625, 144085.5, 154425.1875, 32766.0
817841, 157619.671875, 119031.796875, 157746.84375, 155498.828125, 144089.71875, 154419.609375, 32766.0
817851, 157621.59375, 119025.875, 157744.90625, 155488.078125, 144093.9375, 154431.4375, 32766.0
817861, 157619.671875, 119019.2109375, 157748.765625, 155493.078125, 144082.359375, 154427.0625, 32766.0
817871, 157617.75, 119023.6640625, 157750.703125, 155493.078125, 144082.359375, 154427.0625, 32766.0
817892, 157619.671875, 119029.578125, 157742.984375, 155494.40625, 144075.703125, 154426.46875, 32766.0
817902, 157621.59375, 119025.875, 157748.765625, 155489.234375, 144093.9375, 154417.734375, 32766.0
817911, 157617.75, 119020.6953125, 157748.765625, 155489.234375, 144093.9375, 154417.734375, 32766.0
817921, 157619.671875, 119022.1796875, 157748.765625, 155489.234375, 144093.9375, 154417.734375, 32766.0
817932, 157619.671875, 119019.9609375, 157748.765625, 155489.234375, 144093.9375, 154417.734375, 32766.0
817942, 157619.671875, 119023.6640625, 157746.84375, 155489.234375, 144093.9375, 154417.734375, 32766.0
817952, 157617.75, 119022.1640625, 157748.765625, 155487.5, 144082.359375, 154420.21875, 32766.0
817961, 157617.75, 119018.4765625, 157744.90625, 155487.5, 144082.359375, 154420.21875, 322.0
817971, 157619.671875, 119022.1796875, 157750.703125, 155483.078125, 144084.8125, 154420.21875, 322.0
817982, 157621.59375, 119021.4453125, 157744.90625, 155483.078125, 144084.8125, 154420.21875, 322.0
817991, 157621.59375, 119021.4453125, 157744.90625, 155488.078125, 144087.265625, 154420.21875, 322.0
818001, 157621.59375, 119031.046875, 157744.90625, 155488.078125, 144087.265625, 154420.21875, 322.0
818011, 157619.671875, 119024.3984375, 157748.765625, 155485.0, 144082.359375, 154421.5, 322.0
818022, 157617.75, 119022.1796875, 157752.625, 155481.921875, 144080.59375, 154423.390625, 322.0
818031, 157617.75, 119022.1796875, 157752.625, 155481.921875, 144080.59375, 154423.390625, 322.0
818043, 157621.59375, 119019.9609375, 157746.84375, 155485.578125, 144067.265625, 154427.0625, 322.0
818051, 157621.59375, 119019.9609375, 157746.84375, 155487.5, 144078.828125, 154418.328125, 322.0
818061, 157619.671875, 119025.1328125, 157744.90625, 155490.578125, 144079.234375, 154421.5, 315.0
818071, 157617.75, 119018.4765625, 157750.703125, 155488.078125, 144084.8125, 154435.8125, 315.0
818081, 157619.671875, 119022.1796875, 157746.84375, 155483.671875, 144092.171875, 154417.125, 315.0
818092, 157621.59375, 119023.6640625, 157748.765625, 155488.078125, 144076.390625, 154425.1875, 315.0
818101, 157619.671875, 119025.1328125, 157744.90625, 155487.5, 144073.25, 154426.46875, 315.0
818111, 157619.671875, 119022.9140625, 157746.84375, 155487.5, 144073.25, 154426.46875, 315.0
818121, 157619.671875, 119022.1796875, 157750.703125, 155488.078125, 144081.6875, 154419.609375, 315.0
818132, 157621.59375, 119024.3984375, 157748.765625, 155488.078125, 144083.046875, 154422.09375, 315.0
818142, 157619.671875, 119028.09375, 157746.84375, 155488.078125, 144070.109375, 154427.0625, 315.0
818151, 157615.828125, 119016.265625, 157748.765625, 155486.15625, 144078.15625, 154424.578125, 315.0
818161, 157617.75, 119026.609375, 157746.84375, 155486.15625, 144078.15625, 154424.578125, 322.0
818171, 157613.90625, 119021.4453125, 157748.765625, 155486.15625, 144078.15625, 154424.578125, 322.0
818181, 157619.671875, 119022.9140625, 157748.765625, 155486.15625, 144078.15625, 154424.578125, 322.0
818192, 157617.75, 119020.6953125, 157746.84375, 155486.15625, 144078.15625, 154424.578125, 322.0
818201, 157613.90625, 119022.9140625, 157748.765625, 155489.421875, 144073.25, 154428.953125, 322.0
818211, 157621.59375, 119021.4453125, 157746.84375, 155489.421875, 144073.25, 154428.953125, 322.0
818221, 157619.671875, 119026.609375, 157748.765625, 155482.5, 144084.8125, 154428.953125, 322.0
818231, 157617.75, 119022.9140625, 157748.765625, 155491.15625, 144079.921875, 154409.078125, 322.0
818241, 157617.75, 119019.2109375, 157748.765625, 155488.078125, 144085.5, 154422.703125, 322.0
818251, 157621.59375, 119022.1796875, 157744.90625, 155488.078125, 144085.5, 154422.703125, 322.0
818261, 157617.75, 119024.3984375, 157748.765625, 155480.015625, 144072.171875, 154419.015625, 319.0
818271, 157623.53125, 119020.6953125, 157750.703125, 155490.0, 144075.703125, 154423.984375, 319.0
818281, 157621.59375, 119024.3984375, 157744.90625, 155480.59375, 144080.59375, 154419.609375, 319.0
818291, 157619.671875, 119020.6953125, 157748.765625, 155478.671875, 144078.15625, 154421.5, 319.0
818301, 157619.671875, 119024.3984375, 157746.84375, 155478.671875, 144078.15625, 154421.5, 319.0
818311, 157619.671875, 119028.828125, 157750.703125, 155478.671875, 144078.15625, 154421.5, 319.0
818321, 157617.75, 119011.828125, 157746.84375, 155481.921875, 144084.8125, 154422.09375, 319.0
818331, 157617.75, 119019.2109375, 157748.765625, 155485.578125, 144082.359375, 154417.734375, 319.0
818341, 157619.671875, 119020.6953125, 157750.703125, 155485.578125, 144082.359375, 154417.734375, 319.0
818371, 157617.75, 119016.265625, 157746.84375, 155481.75, 144075.703125, 154428.953125, 321.0
818382, 157619.671875, 119022.1796875, 157748.765625, 155476.171875, 144084.140625, 154419.609375, 321.0
818391, 157617.75, 119019.9609375, 157746.84375, 155476.171875, 144084.140625, 154419.609375, 321.0
818411, 157623.53125, 119018.4765625, 157746.84375, 155476.171875, 144084.140625, 154419.609375, 321.0
818421, 157617.75, 119019.2265625, 157748.765625, 155489.421875, 144075.703125, 154418.328125, 321.0
818432, 157621.59375, 119023.6640625, 157748.765625, 155489.421875, 144075.703125, 154418.328125, 321.0
818441, 157621.59375, 119023.6640625, 157748.765625, 155487.5, 144073.9375, 154405.3125, 321.0
818451, 157617.75, 119029.578125, 157752.625, 155487.5, 144073.9375, 154405.3125, 321.0
818461, 157615.828125, 119028.09375, 157748.765625, 155480.59375, 144084.8125, 154419.015625, 32766.0
818471, 157617.75, 119022.1796875, 157746.84375, 155491.90625, 144073.25, 154422.09375, 32766.0
818481, 157617.75, 119028.09375, 157748.765625, 155486.921875, 144086.578125, 154423.390625, 32766.0
818493, 157617.75, 119022.1796875, 157748.765625, 155478.09375, 144077.46875, 154424.578125, 32766.0
818501, 157617.75, 119022.1796875, 157748.765625, 155480.59375, 144075.703125, 154422.703125, 32766.0
818511, 157615.828125, 119025.875, 157746.84375, 155483.078125, 144080.59375, 154413.359375, 32766.0
818521, 157617.75, 119028.828125, 157752.625, 155480.015625, 144075.703125, 154419.609375, 32766.0
818531, 157619.671875, 119016.265625, 157748.765625, 155481.921875, 144078.15625, 154417.125, 32766.0
818541, 157621.59375, 119026.609375, 157748.765625, 155490.0, 144071.484375, 154422.09375, 32766.0
818551, 157619.671875, 119027.3515625, 157746.84375, 155490.0, 144071.484375, 154422.09375, 32766.0
818561, 157617.75, 119021.4453125, 157748.765625, 155485.578125, 144081.6875, 154423.984375, 318.0
818571, 157619.671875, 119023.6640625, 157748.765625, 155485.0, 144081.28125, 154412.15625, 318.0
818581, 157617.75, 119023.6640625, 157744.90625, 155477.515625, 144081.6875, 154422.09375, 318.0
818592, 157621.59375, 119023.6640625, 157750.703125, 155477.515625, 144081.6875, 154422.09375, 318.0
818601, 157617.75, 119022.1796875, 157746.84375, 155473.09375, 144069.03125, 154418.328125, 318.0
818611, 157617.75, 119020.6953125, 157746.84375, 155473.09375, 144069.03125, 154418.328125, 318.0
818621, 157621.59375, 119028.828125, 157748.765625, 155473.09375, 144069.03125, 154418.328125, 318.0
818632, 157623.53125, 119022.9140625, 157748.765625, 155473.09375, 144069.03125, 154418.328125, 318.0
818641, 157621.59375, 119028.09375, 157746.84375, 155488.84375, 144078.15625, 154418.421875, 318.0
818661, 157615.828125, 119018.4765625, 157748.765625, 155488.84375, 144078.15625, 154418.421875, 315.0
818671, 157617.75, 119022.9140625, 157746.84375, 155488.84375, 144078.15625, 154418.421875, 315.0
818682, 157621.59375, 119022.9140625, 157744.90625, 155489.421875, 144082.359375, 154424.578125, 315.0
818691, 157619.671875, 119025.1328125, 157752.625, 155489.421875, 144082.359375, 154424.578125, 315.0
818701, 157617.75, 119019.2109375, 157746.84375, 155482.5, 144079.921875, 154421.5, 315.0
818711, 157617.75, 119026.609375, 157746.84375, 155482.5, 144079.921875, 154421.5, 315.0
818721, 157621.59375, 119016.265625, 157744.90625, 155491.90625, 144070.796875, 154419.015625, 315.0
818732, 157619.671875, 119028.828125, 157746.84375, 155480.59375, 144070.796875, 154420.90625, 315.0
818741, 157617.75, 119022.9140625, 157748.765625, 155486.15625, 144079.921875, 154428.359375, 315.0
818751, 157617.75, 119014.046875, 157746.84375, 155486.15625, 144079.921875, 154428.359375, 315.0
818761, 157619.671875, 119024.3984375, 157748.765625, 155486.15625, 144079.921875, 154428.359375, 315.0
818771, 157619.671875, 119026.609375, 157746.84375, 155486.15625, 144079.921875, 154428.359375, 315.0
818782, 157619.671875, 119026.609375, 157748.765625, 155486.15625, 144079.921875, 154428.359375, 315.0
818811, 157621.59375, 119025.1328125, 157746.84375, 155480.015625, 144079.234375, 154419.609375, 315.0
818821, 157623.53125, 119019.2109375, 157746.84375, 155478.09375, 144069.03125, 154415.25, 315.0
818832, 157619.671875, 119019.9609375, 157746.84375, 155478.09375, 144069.03125, 154415.25, 315.0
818842, 157619.671875, 119019.2265625, 157748.765625, 155478.09375, 144069.03125, 154415.25, 315.0
818851, 157619.671875, 119019.2265625, 157748.765625, 155478.09375, 144069.03125, 154415.25, 315.0
818861, 157617.75, 119023.6640625, 157750.703125, 155478.09375, 144069.03125, 154415.25, 322.0
818871, 157619.671875, 119026.609375, 157746.84375, 155478.09375, 144069.03125, 154415.25, 322.0
818881, 157623.53125, 119025.1328125, 157748.765625, 155478.09375, 144070.796875, 154428.359375, 322.0
818892, 157623.53125, 119025.140625, 157748.765625, 155478.09375, 144070.796875, 154428.359375, 322.0
818901, 157623.53125, 119025.140625, 157748.765625, 155478.09375, 144070.796875, 154428.359375, 322.0
818911, 157621.59375, 119024.3984375, 157750.703125, 155478.09375, 144070.796875, 154428.359375, 322.0
818922, 157619.671875, 119022.1796875, 157746.84375, 155478.09375, 144070.796875, 154428.359375, 322.0
818941, 157617.75, 119028.09375, 157748.765625, 155478.09375, 144070.796875, 154428.359375, 322.0
818951, 157621.59375, 119022.9140625, 157748.765625, 155477.515625, 144089.71875, 154423.984375, 322.0
818961, 157619.671875, 119019.2109375, 157748.765625, 155484.421875, 144078.15625, 154415.25, 320.0
818971, 157617.75, 119016.265625, 157750.703125, 155482.5, 144073.9375, 154410.28125, 320.0
818981, 157619.671875, 119029.578125, 157742.984375, 155485.0, 144075.703125, 154423.984375, 320.0
818993, 157619.671875, 119028.09375, 157746.84375, 155475.59375, 144078.15625, 154423.390625, 320.0
819001, 157617.75, 119025.875, 157744.90625, 155484.421875, 144072.5625, 154414.046875, 320.0
819011, 157621.59375, 119024.3984375, 157750.703125, 155480.015625, 144072.5625, 154414.046875, 320.0
819021, 157619.671875, 119025.1328125, 157746.84375, 155480.59375, 144073.9375, 154423.984375, 320.0
819032, 157619.671875, 119022.1796875, 157746.84375, 155475.015625, 144070.109375, 154419.609375, 320.0
819041, 157619.671875, 119023.6640625, 157748.765625, 155479.4375, 144073.9375, 154420.21875, 320.0
819051, 157619.671875, 119019.9609375, 157748.765625, 155472.515625, 144083.453125, 154423.390625, 320.0
819061, 157619.671875, 119027.3515625, 157750.703125, 155481.921875, 144077.46875, 154412.765625, 322.0
819071, 157617.75, 119019.9609375, 157746.84375, 155471.1875, 144076.390625, 154422.78125, 322.0
819081, 157619.671875, 119022.1796875, 157746.84375, 155473.09375, 144075.015625, 154419.609375, 322.0
819092, 157617.75, 119017.7421875, 157746.84375, 155473.671875, 144068.34375, 154425.875, 322.0
819101, 157617.75, 119018.4765625, 157744.90625, 155478.09375, 144078.546875, 154421.5, 322.0
819111, 157621.59375, 119025.140625, 157746.84375, 155478.09375, 144078.546875, 154421.5, 322.0
819121, 157619.671875, 119025.140625, 157746.84375, 155478.09375, 144078.546875, 154421.5, 322.0
819131, 157621.59375, 119017.7421875, 157744.90625, 155478.09375, 144078.546875, 154421.5, 322.0
819151, 157617.75, 119019.9609375, 157748.765625, 155470.015625, 144077.46875, 154417.125, 322.0
819161, 157617.75, 119021.4453125, 157750.703125, 155472.515625, 144079.234375, 154422.09375, 322.0
819171, 157617.75, 119025.875, 157748.765625, 155479.4375, 144075.015625, 154421.5, 322.0
819182, 157623.53125, 119023.6640625, 157746.84375, 155473.671875, 144078.15625, 154425.265625, 322.0
819191, 157623.53125, 119016.265625, 157744.90625, 155470.609375, 144077.46875, 154422.09375, 322.0
819201, 157619.671875, 119021.4453125, 157744.90625, 155470.609375, 144077.46875, 154422.09375, 322.0
819211, 157619.671875, 119022.1953125, 157748.765625, 155470.609375, 144077.46875, 154422.09375, 322.0
819221, 157621.59375, 119025.1328125, 157750.703125, 155475.59375, 144072.5625, 154414.046875, 322.0
819231, 157617.75, 119014.78125, 157748.765625, 155481.921875, 144068.34375, 154413.453125, 322.0
819251, 157619.671875, 119024.3984375, 157746.84375, 155481.921875, 144068.34375, 154413.453125, 322.0
819261, 157619.671875, 119023.6484375, 157750.703125, 155481.921875, 144068.34375, 154413.453125, 316.0
819271, 157619.671875, 119019.2109375, 157748.765625, 155481.921875, 144068.34375, 154413.453125, 316.0
819281, 157619.671875, 119019.2109375, 157748.765625, 155473.09375, 144076.78125, 154424.578125, 316.0
819291, 157619.671875, 119014.046875, 157742.984375, 155475.015625, 144075.703125, 154409.671875, 316.0
819301, 157621.59375, 119022.9140625, 157742.984375, 155470.609375, 144079.234375, 154416.53125, 316.0
819311, 157617.75, 119025.875, 157746.84375, 155477.515625, 144077.46875, 154417.125, 316.0
819331, 157619.671875, 119017.7421875, 157750.703125, 155474.4375, 144083.453125, 154421.5, 316.0
819341, 157617.75, 119015.53125, 157750.703125, 155475.015625, 144070.109375, 154423.390625, 316.0
819351, 157619.671875, 119017.7421875, 157744.90625, 155473.09375, 144070.796875, 154411.5625, 316.0
