timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, yaw, laserFront
213690, 157573.515625, 119141.0625, 157702.484375, 156311.875, 144919.625, 155023.484375, 2.192993640899658, 301.0
213709, 157573.515625, 119141.0625, 157698.640625, 156311.875, 144919.625, 155023.484375, 2.1930692195892334, 301.0
213729, 157573.515625, 119142.53125, 157696.703125, 156304.96875, 144914.3125, 155030.34375, 2.192920207977295, 301.0
213749, 157575.4375, 119145.484375, 157700.5625, 156308.8125, 144908.71875, 155033.421875, 2.193007469177246, 301.0
213789, 157573.515625, 119137.359375, 157702.484375, 156310.53125, 144920.3125, 155027.859375, 2.1931562423706055, 299.0
213809, 157567.75, 119138.09375, 157698.640625, 156305.53125, 144911.859375, 155028.453125, 2.1945199966430664, 299.0
213829, 157571.59375, 119138.09375, 157698.640625, 156309.953125, 144911.171875, 155019.109375, 2.1940269470214844, 299.0
213849, 157573.515625, 119146.234375, 157696.703125, 156314.953125, 144915.40625, 155021.0, 2.194262981414795, 299.0
213869, 157573.515625, 119146.234375, 157702.484375, 156300.546875, 144906.265625, 155023.484375, 2.1936991214752197, 304.0
213889, 157575.4375, 119141.796875, 157700.5625, 156300.546875, 144914.71875, 155019.109375, 2.1941118240356445, 304.0
213909, 157573.515625, 119141.796875, 157696.703125, 156300.546875, 144914.71875, 155019.109375, 2.1940441131591797, 304.0
213929, 157573.515625, 119141.796875, 157698.640625, 156309.953125, 144902.046875, 155030.9375, 2.1947109699249268, 304.0
213969, 157575.4375, 119142.53125, 157698.640625, 156306.3125, 144909.40625, 155022.890625, 2.194906234741211, 304.0
213990, 157575.4375, 119141.796875, 157700.5625, 156302.46875, 144910.5, 155027.859375, 2.194528818130493, 299.0
214009, 157573.515625, 119143.265625, 157702.484375, 156311.875, 144906.265625, 155021.59375, 2.195270299911499, 299.0
214029, 157569.671875, 119144.015625, 157698.640625, 156305.53125, 144911.171875, 155020.40625, 2.1962013244628906, 299.0
214049, 157571.59375, 119144.75, 157698.640625, 156313.796875, 144912.953125, 155017.921875, 2.1958889961242676, 299.0
214069, 157573.515625, 119142.53125, 157700.5625, 156313.796875, 144912.953125, 155017.921875, 2.194303274154663, 304.0
214089, 157573.515625, 119136.6171875, 157698.640625, 156302.46875, 144906.953125, 155023.484375, 2.193615436553955, 304.0
214109, 157571.59375, 119143.28125, 157700.5625, 156312.453125, 144908.71875, 155012.25, 2.191516160964966, 304.0
214129, 157573.515625, 119145.5, 157698.640625, 156304.390625, 144909.40625, 155022.890625, 2.1922006607055664, 304.0
214149, 157571.59375, 119141.796875, 157700.5625, 156306.890625, 144906.265625, 155030.34375, 2.1929855346679688, 304.0
214169, 157571.59375, 119148.4453125, 157702.484375, 156306.890625, 144908.71875, 155009.171875, 2.192291498184204, 304.0
214189, 157575.4375, 119147.7109375, 157698.640625, 156304.390625, 144911.171875, 155022.890625, 2.193969964981079, 304.0
214209, 157571.59375, 119138.828125, 157698.640625, 156307.46875, 144911.171875, 155025.375, 2.1964521408081055, 304.0
214229, 157575.4375, 119138.09375, 157698.640625, 156301.3125, 144892.921875, 155034.703125, 2.1974191665649414, 304.0
214249, 157571.59375, 119141.796875, 157700.5625, 156307.46875, 144910.5, 155012.25, 2.1985602378845215, 304.0
214269, 157575.4375, 119142.53125, 157696.703125, 156307.46875, 144908.71875, 155013.546875, 2.192852020263672, 299.0
214289, 157575.4375, 119149.9296875, 157698.640625, 156306.3125, 144909.40625, 155027.25, 2.1925716400146484, 299.0
214309, 157573.515625, 119144.015625, 157704.421875, 156301.890625, 144910.5, 155017.921875, 2.193180561065674, 299.0
214329, 157575.4375, 119141.796875, 157698.640625, 156302.46875, 144904.5, 155029.734375, 2.192972421646118, 299.0
214349, 157573.515625, 119138.84375, 157696.703125, 156299.390625, 144910.5, 155023.484375, 2.1939244270324707, 299.0
214369, 157571.59375, 119143.28125, 157696.703125, 156306.890625, 144905.1875, 155020.40625, 2.194969654083252, 299.0
214390, 157569.671875, 119150.6640625, 157698.640625, 156311.3125, 144912.265625, 155016.625, 2.1931872367858887, 299.0
214409, 157573.515625, 119138.09375, 157698.640625, 156299.96875, 144912.265625, 155013.546875, 2.1942970752716064, 299.0
214430, 157575.4375, 119142.53125, 157698.640625, 156306.890625, 144910.5, 155017.921875, 2.19463849067688, 299.0
214449, 157571.59375, 119141.796875, 157698.640625, 156308.8125, 144902.453125, 155019.109375, 2.19647216796875, 299.0
214469, 157571.59375, 119137.359375, 157698.640625, 156301.890625, 144899.59375, 155018.515625, 2.200465202331543, 304.0
214490, 157571.59375, 119140.3125, 157700.5625, 156312.65625, 144908.046875, 155016.625, 2.20052170753479, 304.0
214509, 157575.4375, 119140.3125, 157698.640625, 156307.46875, 144906.265625, 155024.765625, 2.2013142108917236, 304.0
214529, 157575.4375, 119144.75, 157698.640625, 156304.390625, 144915.40625, 155018.515625, 2.2004234790802, 304.0
214549, 157573.515625, 119140.3125, 157698.640625, 156303.8125, 144910.5, 155011.0625, 2.2006430625915527, 304.0
214569, 157575.4375, 119146.234375, 157702.484375, 156306.890625, 144901.375, 155030.34375, 2.201294422149658, 301.0
214589, 157575.4375, 119138.09375, 157700.5625, 156311.3125, 144902.046875, 155017.328125, 2.2046759128570557, 301.0
214609, 157571.59375, 119143.28125, 157700.5625, 156315.734375, 144906.265625, 155017.21875, 2.2050371170043945, 301.0
214629, 157573.515625, 119141.796875, 157700.5625, 156302.46875, 144902.734375, 155022.890625, 2.204871892929077, 301.0
214649, 157571.59375, 119144.015625, 157702.484375, 156303.046875, 144906.265625, 155022.890625, 2.2055294513702393, 301.0
214669, 157571.59375, 119139.578125, 157702.484375, 156312.453125, 144910.5, 155014.140625, 2.206707239151001, 302.0
214689, 157569.671875, 119147.7109375, 157698.640625, 156301.890625, 144892.234375, 155027.25, 2.207360029220581, 302.0
214709, 157575.4375, 119141.0625, 157698.640625, 156306.890625, 144906.953125, 155018.515625, 2.205918550491333, 302.0
214730, 157573.515625, 119143.265625, 157698.640625, 156299.96875, 144899.59375, 155022.890625, 2.2074875831604004, 302.0
214749, 157575.4375, 119141.0625, 157694.78125, 156314.375, 144903.828125, 155011.0625, 2.209078073501587, 302.0
214770, 157573.515625, 119139.578125, 157700.5625, 156314.375, 144903.828125, 155011.0625, 2.2086355686187744, 302.0
214789, 157575.4375, 119144.015625, 157698.640625, 156298.046875, 144910.5, 155022.890625, 2.20742130279541, 302.0
214809, 157569.671875, 119139.578125, 157700.5625, 156311.875, 144901.375, 155019.109375, 2.208634376525879, 302.0
214829, 157573.515625, 119139.578125, 157700.5625, 156304.390625, 144908.046875, 155029.140625, 2.211435317993164, 302.0
214849, 157573.515625, 119150.6796875, 157698.640625, 156301.890625, 144908.71875, 155021.0, 2.2107958793640137, 302.0
214869, 157575.4375, 119146.234375, 157698.640625, 156306.3125, 144908.046875, 155012.953125, 2.2054202556610107, 306.0
214889, 157573.515625, 119142.53125, 157698.640625, 156306.3125, 144910.5, 155017.921875, 2.204991340637207, 306.0
214909, 157573.515625, 119138.09375, 157700.5625, 156303.046875, 144903.828125, 155015.4375, 2.204874277114868, 306.0
214929, 157573.515625, 119146.234375, 157700.5625, 156309.953125, 144903.140625, 155017.921875, 2.2048096656799316, 306.0
214949, 157571.59375, 119135.8828125, 157698.640625, 156295.546875, 144894.6875, 155013.546875, 2.204514503479004, 306.0
214969, 157571.59375, 119140.3125, 157700.5625, 156301.890625, 144908.71875, 155025.96875, 2.2048823833465576, 304.0
214990, 157569.671875, 119139.578125, 157700.5625, 156304.96875, 144899.59375, 155015.4375, 2.204777717590332, 304.0
215009, 157573.515625, 119141.796875, 157700.5625, 156304.390625, 144898.921875, 155015.4375, 2.2049965858459473, 304.0
215029, 157577.359375, 119144.765625, 157702.484375, 156306.3125, 144903.140625, 155018.515625, 2.204625129699707, 304.0
215049, 157573.515625, 119140.3125, 157698.640625, 156301.890625, 144896.46875, 155014.140625, 2.2070915699005127, 304.0
215069, 157573.515625, 119135.8828125, 157700.5625, 156294.96875, 144901.375, 155011.0625, 2.208146572113037, 303.0
215089, 157571.59375, 119135.8828125, 157698.640625, 156310.734375, 144895.78125, 155012.953125, 2.207578182220459, 303.0
215109, 157571.59375, 119144.015625, 157696.703125, 156299.390625, 144898.921875, 155017.921875, 2.2076919078826904, 303.0
215129, 157575.4375, 119142.53125, 157702.484375, 156308.8125, 144894.6875, 155008.578125, 2.209219455718994, 303.0
215149, 157569.671875, 119137.359375, 157700.5625, 156306.890625, 144899.59375, 155013.546875, 2.20920991897583, 303.0
215169, 157573.515625, 119138.09375, 157698.640625, 156299.390625, 144908.046875, 155009.875, 2.210270643234253, 300.0
215189, 157573.515625, 119149.1796875, 157702.484375, 156311.875, 144905.59375, 155016.03125, 2.2112009525299072, 300.0
215209, 157571.59375, 119138.09375, 157700.5625, 156297.46875, 144901.375, 155021.0, 2.210252046585083, 300.0
215229, 157571.59375, 119140.3125, 157698.640625, 156307.46875, 144898.234375, 155018.515625, 2.210038423538208, 300.0
215249, 157571.59375, 119136.6171875, 157700.5625, 156306.890625, 144904.5, 155013.546875, 2.213165760040283, 300.0
215271, 157575.4375, 119135.8828125, 157698.640625, 156302.46875, 144904.90625, 155010.46875, 2.213897943496704, 299.0
215289, 157575.4375, 119149.9296875, 157698.640625, 156303.8125, 144907.359375, 155025.96875, 2.2134525775909424, 299.0
215309, 157571.59375, 119148.4453125, 157700.5625, 156298.828125, 144904.234375, 155013.546875, 2.213792085647583, 299.0
215330, 157575.4375, 119132.1796875, 157698.640625, 156299.390625, 144903.140625, 155006.6875, 2.2135603427886963, 299.0
215349, 157571.59375, 119147.7109375, 157698.640625, 156301.890625, 144900.6875, 155006.09375, 2.2142481803894043, 299.0
215369, 157575.4375, 119137.3515625, 157698.640625, 156304.390625, 144897.828125, 155010.46875, 2.214533567428589, 311.0
215389, 157573.515625, 119143.28125, 157698.640625, 156297.46875, 144899.59375, 155014.84375, 2.2138116359710693, 311.0
215409, 157571.59375, 119136.6171875, 157704.421875, 156297.46875, 144901.375, 155009.875, 2.21636700630188, 311.0
215429, 157573.515625, 119138.09375, 157698.640625, 156295.546875, 144900.6875, 155019.203125, 2.209444522857666, 311.0
215449, 157573.515625, 119139.578125, 157698.640625, 156299.96875, 144895.109375, 155010.46875, 2.209657907485962, 311.0
215470, 157571.59375, 119132.1796875, 157698.640625, 156302.46875, 144897.140625, 155011.65625, 2.2109055519104004, 304.0
215489, 157573.515625, 119145.5, 157698.640625, 156298.828125, 144899.328125, 155006.09375, 2.206584930419922, 304.0
215509, 157573.515625, 119146.234375, 157700.5625, 156303.8125, 144894.015625, 155019.8125, 2.2043216228485107, 304.0
215530, 157573.515625, 119144.015625, 157698.640625, 156296.90625, 144898.921875, 155011.0625, 2.205578088760376, 304.0
215549, 157575.4375, 119144.015625, 157702.484375, 156296.90625, 144900.6875, 155011.65625, 2.20393705368042, 304.0
215569, 157577.359375, 119149.9296875, 157696.703125, 156296.90625, 144900.6875, 155011.65625, 2.203254222869873, 304.0
215609, 157571.59375, 119138.09375, 157700.5625, 156298.828125, 144898.234375, 155005.5, 2.2029335498809814, 304.0
215630, 157571.59375, 119144.015625, 157700.5625, 156298.828125, 144898.234375, 155005.5, 2.2022876739501953, 304.0
215649, 157571.59375, 119138.828125, 157698.640625, 156298.828125, 144898.234375, 155005.5, 2.202263593673706, 304.0
215669, 157575.4375, 119145.5, 157702.484375, 156298.828125, 144898.234375, 155015.4375, 2.202263593673706, 300.0
215689, 157573.515625, 119140.3125, 157700.5625, 156303.8125, 144901.375, 155011.0625, 2.2014052867889404, 300.0
215709, 157573.515625, 119140.3125, 157700.5625, 156303.8125, 144901.375, 155011.0625, 2.201997756958008, 300.0
215730, 157573.515625, 119137.359375, 157702.484375, 156289.984375, 144897.140625, 155006.6875, 2.201508045196533, 300.0
215749, 157573.515625, 119143.28125, 157698.640625, 156292.484375, 144898.234375, 155017.328125, 2.204338312149048, 300.0
215770, 157571.59375, 119147.7109375, 157700.5625, 156299.390625, 144903.140625, 155014.140625, 2.2029964923858643, 306.0
215789, 157571.59375, 119141.046875, 157696.703125, 156296.90625, 144892.234375, 155011.65625, 2.2060658931732178, 306.0
215809, 157571.59375, 119144.015625, 157702.484375, 156296.328125, 144891.5625, 155017.921875, 2.2062675952911377, 306.0
215829, 157573.515625, 119144.015625, 157698.640625, 156303.8125, 144889.78125, 155004.203125, 2.205868721008301, 306.0
215849, 157575.4375, 119144.015625, 157696.703125, 156288.0625, 144898.921875, 155004.203125, 2.205796003341675, 306.0
215869, 157573.515625, 119139.578125, 157700.5625, 156285.5625, 144894.015625, 155012.359375, 2.2049689292907715, 304.0
215889, 157567.75, 119145.5, 157698.640625, 156298.828125, 144900.6875, 155012.359375, 2.205500364303589, 304.0
215909, 157573.515625, 119137.359375, 157700.5625, 156288.0625, 144891.5625, 155014.140625, 2.205502510070801, 304.0
215930, 157575.4375, 119144.75, 157698.640625, 156296.328125, 144894.015625, 155007.984375, 2.207275152206421, 304.0
215949, 157569.671875, 119153.6328125, 157700.5625, 156294.96875, 144895.78125, 155014.84375, 2.206793785095215, 304.0
215970, 157573.515625, 119140.3125, 157700.5625, 156294.96875, 144895.78125, 155014.84375, 2.206793785095215, 304.0
215989, 157571.59375, 119146.96875, 157698.640625, 156294.40625, 144898.921875, 155006.78125, 2.2073636054992676, 304.0
216031, 157573.515625, 119145.5, 157698.640625, 156291.328125, 144897.5625, 155006.09375, 2.208004951477051, 304.0
216049, 157573.515625, 119144.015625, 157698.640625, 156293.25, 144896.46875, 155007.984375, 2.2081289291381836, 304.0
216069, 157575.4375, 119149.1796875, 157702.484375, 156298.828125, 144892.234375, 155005.5, 2.2094907760620117, 302.0
216090, 157569.671875, 119146.234375, 157702.484375, 156291.328125, 144895.78125, 155016.71875, 2.209543466567993, 302.0
216109, 157569.671875, 119139.578125, 157696.703125, 156288.828125, 144900.6875, 155009.875, 2.2099297046661377, 302.0
216129, 157571.59375, 119139.578125, 157698.640625, 156289.984375, 144894.015625, 155004.90625, 2.208760976791382, 302.0
216149, 157573.515625, 119142.53125, 157696.703125, 156296.328125, 144896.46875, 155014.234375, 2.210953712463379, 302.0
216170, 157575.4375, 119149.9296875, 157700.5625, 156284.984375, 144898.234375, 155004.90625, 2.2122557163238525, 306.0
216189, 157569.671875, 119145.5, 157702.484375, 156288.828125, 144895.109375, 155014.84375, 2.212158441543579, 306.0
216209, 157573.515625, 119142.53125, 157696.703125, 156292.484375, 144897.140625, 155015.4375, 2.2059106826782227, 306.0
216230, 157571.59375, 119138.09375, 157698.640625, 156286.90625, 144898.234375, 155010.46875, 2.205202102661133, 306.0
216249, 157571.59375, 119141.796875, 157700.5625, 156301.3125, 144895.78125, 155008.671875, 2.2066304683685303, 306.0
216270, 157571.59375, 119147.7109375, 157700.5625, 156296.328125, 144898.921875, 155003.609375, 2.2064106464385986, 302.0
216289, 157573.515625, 119143.265625, 157702.484375, 156291.90625, 144895.109375, 154998.640625, 2.200406074523926, 302.0
216309, 157571.59375, 119141.796875, 157698.640625, 156289.40625, 144894.6875, 155003.609375, 2.2007217407226562, 302.0
216330, 157573.515625, 119148.4453125, 157702.484375, 156289.40625, 144894.6875, 155003.609375, 2.199582576751709, 302.0
216349, 157573.515625, 119141.796875, 157700.5625, 156294.40625, 144889.78125, 155011.75, 2.1990201473236084, 302.0
216369, 157569.671875, 119142.53125, 157698.640625, 156293.828125, 144892.234375, 155001.125, 2.1982128620147705, 306.0
216389, 157573.515625, 119132.9140625, 157698.640625, 156289.40625, 144902.453125, 155004.90625, 2.1992135047912598, 306.0
216409, 157569.671875, 119137.359375, 157702.484375, 156288.828125, 144896.46875, 155015.4375, 2.1993656158447266, 306.0
216430, 157573.515625, 119145.5, 157700.5625, 156289.40625, 144896.46875, 155010.46875, 2.197711706161499, 306.0
216449, 157573.515625, 119149.1953125, 157704.421875, 156291.328125, 144891.5625, 155001.125, 2.1994502544403076, 306.0
216470, 157573.515625, 119140.3125, 157696.703125, 156296.90625, 144884.203125, 154998.046875, 2.199061155319214, 304.0
216489, 157571.59375, 119137.359375, 157700.5625, 156289.984375, 144893.328125, 155017.328125, 2.1980278491973877, 304.0
216509, 157571.59375, 119136.6171875, 157700.5625, 156288.828125, 144889.78125, 155005.5, 2.195563316345215, 304.0
216531, 157573.515625, 119137.359375, 157698.640625, 156291.328125, 144890.875, 154996.75, 2.1966214179992676, 304.0
216549, 157571.59375, 119145.484375, 157702.484375, 156275.0, 144898.921875, 155001.71875, 2.195619583129883, 304.0
216569, 157577.359375, 119148.4453125, 157698.640625, 156286.90625, 144889.78125, 155001.8125, 2.197822332382202, 306.0
216589, 157569.671875, 119144.015625, 157698.640625, 156288.828125, 144895.78125, 155009.875, 2.199805736541748, 306.0
216609, 157571.59375, 119138.09375, 157696.703125, 156289.40625, 144895.78125, 155007.390625, 2.1942429542541504, 306.0
216630, 157571.59375, 119141.796875, 157696.703125, 156298.828125, 144891.5625, 155007.984375, 2.1952061653137207, 306.0
216649, 157573.515625, 119143.28125, 157700.5625, 156288.828125, 144896.46875, 155001.71875, 2.194887399673462, 306.0
216669, 157571.59375, 119139.578125, 157696.703125, 156288.828125, 144895.78125, 155007.390625, 2.1955220699310303, 307.0
